Driver,LapNumber,Compound,Stint,TyreLife,Position,LapTime (s),Race,Year,LapTime_Delta,Cumulative_Degradation,PitStop,PitNextLap,RaceProgress,Normalized_TyreLife,Position_Change
PIA,55,HARD,2,23.0,1,90.761,Miami Grand Prix,2025,-5.215000000000003,-209.49200000000005,1,0,0.7051282051282052,0.5476190476190477,0.0
PIA,56,HARD,2,24.0,1,90.579,Miami Grand Prix,2025,-6.355000000000004,-209.67400000000004,1,0,0.717948717948718,0.5714285714285714,0.0
PIA,57,HARD,2,25.0,1,90.441,Miami Grand Prix,2025,-5.959000000000003,-209.81200000000004,1,0,0.7307692307692307,0.5952380952380952,3.0
RUS,25,HARD,1,1.0,4,92.356,Miami Grand Prix,2025,-10.822000000000005,118.053,1,0,0.3289473684210526,0.0188679245283018,-3.0
RUS,26,HARD,1,2.0,3,92.02,Miami Grand Prix,2025,16.605999999999995,117.717,1,0,0.3421052631578947,0.0377358490566037,0.0
RUS,27,HARD,1,3.0,3,92.164,Miami Grand Prix,2025,16.688000000000002,117.861,1,0,0.3552631578947368,0.0566037735849056,0.0
RUS,28,HARD,1,4.0,3,92.391,Miami Grand Prix,2025,16.950000000000003,118.088,1,0,0.3684210526315789,0.0754716981132075,0.0
RUS,29,HARD,1,5.0,3,128.381,Miami Grand Prix,2025,52.959,154.078,1,0,0.3815789473684211,0.0943396226415094,0.0
RUS,30,HARD,1,6.0,3,105.845,Miami Grand Prix,2025,30.641000000000005,131.542,1,0,0.3947368421052631,0.1132075471698113,0.0
RUS,31,HARD,1,7.0,3,90.318,Miami Grand Prix,2025,15.177999999999995,116.015,1,0,0.4078947368421052,0.1320754716981132,0.0
RUS,32,HARD,1,8.0,3,91.208,Miami Grand Prix,2025,15.86,116.905,1,0,0.4210526315789473,0.1509433962264151,-1.0
RUS,33,MEDIUM,2,1.0,3,118.663,Miami Grand Prix,2025,25.719,-178.433,1,0,0.4342105263157895,0.0227272727272727,1.0
RUS,34,MEDIUM,2,2.0,3,90.826,Miami Grand Prix,2025,-2.082000000000008,-206.27,1,0,0.4473684210526316,0.0454545454545454,1.0
RUS,35,MEDIUM,2,3.0,3,90.856,Miami Grand Prix,2025,-2.1099999999999994,-206.24,1,0,0.4605263157894737,0.0681818181818181,0.0
RUS,36,MEDIUM,2,4.0,3,91.119,Miami Grand Prix,2025,-1.7990000000000066,-205.977,1,0,0.4736842105263157,0.0909090909090909,0.0
RUS,37,MEDIUM,2,5.0,3,91.197,Miami Grand Prix,2025,-1.872,-205.899,1,0,0.4868421052631579,0.1136363636363636,0.0
RUS,38,MEDIUM,2,6.0,3,90.859,Miami Grand Prix,2025,-4.385000000000005,-206.237,1,0,0.5,0.1363636363636363,1.0
RUS,39,MEDIUM,2,7.0,3,91.0,Miami Grand Prix,2025,-2.316999999999993,-206.096,1,0,0.5131578947368421,0.1590909090909091,1.0
RUS,40,MEDIUM,2,8.0,3,90.903,Miami Grand Prix,2025,-2.7949999999999875,-206.193,1,0,0.5263157894736842,0.1818181818181818,1.0
RUS,41,MEDIUM,2,9.0,3,90.848,Miami Grand Prix,2025,-3.8529999999999935,-206.248,1,0,0.5394736842105263,0.2045454545454545,2.0
RUS,42,MEDIUM,2,10.0,3,90.755,Miami Grand Prix,2025,-3.3950000000000102,-206.341,1,0,0.5526315789473685,0.2272727272727272,2.0
RUS,43,MEDIUM,2,11.0,3,90.96,Miami Grand Prix,2025,-2.537000000000006,-206.136,1,0,0.5657894736842105,0.25,2.0
RUS,44,MEDIUM,2,12.0,3,90.795,Miami Grand Prix,2025,-2.8499999999999943,-206.301,1,0,0.5789473684210527,0.2727272727272727,2.0
RUS,45,MEDIUM,2,13.0,3,90.837,Miami Grand Prix,2025,-2.8699999999999903,-206.259,1,0,0.5921052631578947,0.2954545454545454,2.0
RUS,46,MEDIUM,2,14.0,3,90.778,Miami Grand Prix,2025,-3.126999999999996,-206.318,1,0,0.6052631578947368,0.3181818181818182,2.0
RUS,47,MEDIUM,2,15.0,3,90.879,Miami Grand Prix,2025,-3.0719999999999885,-206.217,1,0,0.618421052631579,0.3409090909090909,2.0
RUS,48,MEDIUM,2,16.0,3,90.821,Miami Grand Prix,2025,-3.140000000000001,-206.275,1,0,0.631578947368421,0.3636363636363636,2.0
RUS,49,MEDIUM,2,17.0,3,90.942,Miami Grand Prix,2025,-2.784000000000006,-206.154,1,0,0.6447368421052632,0.3863636363636363,2.0
RUS,50,MEDIUM,2,18.0,3,90.752,Miami Grand Prix,2025,-3.138000000000005,-206.344,1,0,0.6578947368421053,0.4090909090909091,2.0
RUS,51,MEDIUM,2,19.0,3,90.644,Miami Grand Prix,2025,-0.7129999999999939,-206.452,1,0,0.6710526315789473,0.4318181818181818,2.0
RUS,52,MEDIUM,2,20.0,3,90.637,Miami Grand Prix,2025,-0.9899999999999948,-206.459,1,0,0.6842105263157895,0.4545454545454545,2.0
RUS,53,MEDIUM,2,21.0,3,90.518,Miami Grand Prix,2025,-0.9129999999999968,-206.578,1,0,0.6973684210526315,0.4772727272727273,2.0
RUS,54,MEDIUM,2,22.0,3,90.516,Miami Grand Prix,2025,-5.384,-206.58,1,1,0.7105263157894737,0.5,0.0
RUS,55,MEDIUM,2,23.0,3,90.789,Miami Grand Prix,2025,-5.027000000000001,-206.307,1,1,0.7236842105263158,0.5227272727272727,0.0
RUS,56,MEDIUM,2,24.0,3,91.001,Miami Grand Prix,2025,-4.9069999999999965,-206.095,1,1,0.7368421052631579,0.5454545454545454,0.0
RUS,57,MEDIUM,2,25.0,3,91.005,Miami Grand Prix,2025,-5.128,-206.091,1,1,0.75,0.5681818181818182,-2.0
SAI,25,MEDIUM,1,7.0,9,97.333,Miami Grand Prix,2025,3.400999999999996,100.281,1,0,0.3289473684210526,0.1228070175438596,1.0
SAI,26,MEDIUM,1,8.0,11,105.727,Miami Grand Prix,2025,11.009,108.675,1,0,0.3421052631578947,0.1403508771929824,-2.0
SAI,27,MEDIUM,1,9.0,10,91.198,Miami Grand Prix,2025,-2.8220000000000027,94.146,1,0,0.3552631578947368,0.1578947368421052,-1.0
SAI,28,MEDIUM,1,10.0,9,98.091,Miami Grand Prix,2025,4.053999999999988,101.039,1,0,0.3684210526315789,0.175438596491228,0.0
SAI,29,MEDIUM,1,11.0,8,125.347,Miami Grand Prix,2025,30.96499999999999,128.295,1,0,0.3815789473684211,0.1929824561403508,1.0
SAI,30,MEDIUM,1,12.0,8,91.546,Miami Grand Prix,2025,-4.783999999999992,94.494,1,0,0.3947368421052631,0.2105263157894736,3.0
SAI,31,MEDIUM,1,13.0,7,92.773,Miami Grand Prix,2025,-1.6140000000000043,95.721,1,0,0.4078947368421052,0.2280701754385964,4.0
SAI,32,MEDIUM,1,14.0,7,91.597,Miami Grand Prix,2025,-3.0530000000000115,94.545,1,0,0.4210526315789473,0.2456140350877192,4.0
SAI,33,HARD,2,1.0,7,121.453,Miami Grand Prix,2025,27.840000000000003,-153.79600000000005,1,0,0.4342105263157895,0.025,2.0
SAI,34,HARD,2,2.0,9,91.979,Miami Grand Prix,2025,-1.9899999999999949,-183.27000000000004,1,0,0.4473684210526316,0.05,0.0
SAI,35,HARD,2,3.0,9,90.703,Miami Grand Prix,2025,-3.2049999999999983,-184.54600000000005,1,0,0.4605263157894737,0.075,-1.0
SAI,36,HARD,2,4.0,9,91.132,Miami Grand Prix,2025,-2.8279999999999887,-184.117,1,0,0.4736842105263157,0.1,-1.0
SAI,37,HARD,2,5.0,9,91.0,Miami Grand Prix,2025,-3.269000000000005,-184.249,1,0,0.4868421052631579,0.125,-1.0
SAI,38,HARD,2,6.0,9,91.414,Miami Grand Prix,2025,-2.7169999999999987,-183.83500000000004,1,0,0.5,0.15,-1.0
SAI,39,HARD,2,7.0,9,91.285,Miami Grand Prix,2025,-3.5080000000000098,-183.96400000000008,1,0,0.5131578947368421,0.175,-1.0
SAI,40,HARD,2,8.0,9,91.558,Miami Grand Prix,2025,-2.3059999999999974,-183.69100000000003,1,0,0.5263157894736842,0.2,-1.0
SAI,41,HARD,2,9.0,9,91.21,Miami Grand Prix,2025,-2.808000000000007,-184.03900000000004,1,0,0.5394736842105263,0.225,-1.0
SAI,42,HARD,2,10.0,9,91.159,Miami Grand Prix,2025,-2.745999999999995,-184.09000000000003,1,0,0.5526315789473685,0.25,-1.0
SAI,43,HARD,2,11.0,9,91.248,Miami Grand Prix,2025,-2.6850000000000023,-184.00100000000003,1,0,0.5657894736842105,0.275,-1.0
SAI,44,HARD,2,12.0,9,91.157,Miami Grand Prix,2025,-2.51100000000001,-184.09200000000004,1,0,0.5789473684210527,0.3,-1.0
SAI,45,HARD,2,13.0,9,91.288,Miami Grand Prix,2025,-2.5160000000000053,-183.96100000000004,1,0,0.5921052631578947,0.325,-1.0
SAI,46,HARD,2,14.0,9,91.038,Miami Grand Prix,2025,-2.4980000000000047,-184.21100000000004,1,0,0.6052631578947368,0.35,-1.0
SAI,47,HARD,2,15.0,9,91.128,Miami Grand Prix,2025,-2.5120000000000005,-184.12100000000004,1,0,0.618421052631579,0.375,-1.0
SAI,48,HARD,2,16.0,9,90.933,Miami Grand Prix,2025,-2.657999999999987,-184.31600000000003,1,0,0.631578947368421,0.4,-1.0
SAI,49,HARD,2,17.0,9,90.849,Miami Grand Prix,2025,-2.953000000000003,-184.40000000000003,1,1,0.6447368421052632,0.425,-1.0
SAI,50,HARD,2,18.0,9,90.98,Miami Grand Prix,2025,-1.48599999999999,-184.26900000000003,1,1,0.6578947368421053,0.45,-1.0
SAI,51,HARD,2,19.0,9,90.813,Miami Grand Prix,2025,-0.4309999999999974,-184.43600000000004,0,1,0.6710526315789473,0.475,5.0
SAI,52,HARD,2,20.0,9,90.763,Miami Grand Prix,2025,-0.769999999999996,-184.48600000000005,0,1,0.6842105263157895,0.5,5.0
SAI,53,HARD,2,21.0,9,90.877,Miami Grand Prix,2025,-0.3610000000000042,-184.37200000000004,0,1,0.6973684210526315,0.525,5.0
SAI,54,HARD,2,22.0,9,90.904,Miami Grand Prix,2025,-6.188000000000002,-184.34500000000003,1,1,0.7105263157894737,0.55,4.0
SAI,55,HARD,2,23.0,9,90.801,Miami Grand Prix,2025,-6.628,-184.44800000000004,1,1,0.7236842105263158,0.575,4.0
SAI,56,HARD,2,24.0,9,91.178,Miami Grand Prix,2025,-6.233000000000004,-184.07100000000003,1,1,0.7368421052631579,0.6,4.0
SAI,57,HARD,2,25.0,9,91.259,Miami Grand Prix,2025,-4.822000000000003,-183.99000000000004,0,1,0.75,0.625,2.0
STR,24,HARD,1,2.0,18,93.004,Miami Grand Prix,2025,-2.6869999999999976,89.314,1,0,0.3157894736842105,0.04,-9.0
STR,25,HARD,1,3.0,18,92.687,Miami Grand Prix,2025,-2.5799999999999983,88.99699999999999,1,0,0.3289473684210526,0.06,-9.0
STR,26,HARD,1,4.0,18,92.634,Miami Grand Prix,2025,-2.656000000000006,88.94399999999999,1,0,0.3421052631578947,0.08,-9.0
STR,27,HARD,1,5.0,18,92.527,Miami Grand Prix,2025,-2.691999999999993,88.83699999999999,1,0,0.3552631578947368,0.1,-9.0
STR,28,HARD,1,6.0,17,106.25,Miami Grand Prix,2025,10.855999999999996,102.56,1,0,0.3684210526315789,0.12,-8.0
STR,29,HARD,1,7.0,17,120.032,Miami Grand Prix,2025,24.86099999999999,116.34199999999998,1,0,0.3815789473684211,0.14,-8.0
STR,30,HARD,1,8.0,16,92.804,Miami Grand Prix,2025,-2.450000000000003,89.11399999999999,1,0,0.3947368421052631,0.16,-7.0
STR,31,HARD,1,9.0,16,92.974,Miami Grand Prix,2025,-3.881999999999991,89.28399999999999,1,0,0.4078947368421052,0.18,-5.0
STR,32,HARD,1,10.0,16,102.783,Miami Grand Prix,2025,7.037000000000006,99.093,1,0,0.4210526315789473,0.2,-5.0
STR,33,HARD,1,11.0,16,109.78,Miami Grand Prix,2025,14.596000000000004,106.09,1,0,0.4342105263157895,0.22,-5.0
STR,34,HARD,1,12.0,16,92.189,Miami Grand Prix,2025,-2.991000000000014,88.49899999999998,1,0,0.4473684210526316,0.24,-5.0
STR,35,HARD,1,13.0,16,92.333,Miami Grand Prix,2025,-2.857,88.64299999999999,1,0,0.4605263157894737,0.26,-5.0
STR,36,HARD,1,14.0,16,92.387,Miami Grand Prix,2025,-2.7860000000000014,88.69699999999999,1,0,0.4736842105263157,0.28,-4.0
STR,37,HARD,1,15.0,16,92.999,Miami Grand Prix,2025,-2.9669999999999987,89.30899999999998,1,0,0.4868421052631579,0.3,-4.0
STR,38,HARD,1,16.0,16,92.298,Miami Grand Prix,2025,-3.0289999999999964,88.60799999999999,1,0,0.5,0.32,-4.0
STR,39,HARD,1,17.0,16,92.237,Miami Grand Prix,2025,-7.307000000000002,88.54699999999998,1,0,0.5131578947368421,0.34,-1.0
STR,40,HARD,1,18.0,16,92.166,Miami Grand Prix,2025,1.9479999999999933,88.47599999999998,1,0,0.5263157894736842,0.36,-10.0
STR,41,HARD,1,19.0,16,92.181,Miami Grand Prix,2025,1.902999999999992,88.49099999999999,1,0,0.5394736842105263,0.38,-10.0
STR,42,HARD,1,20.0,16,92.205,Miami Grand Prix,2025,2.176000000000002,88.51499999999999,1,0,0.5526315789473685,0.4,-10.0
STR,43,HARD,1,21.0,16,92.19,Miami Grand Prix,2025,-0.1329999999999955,88.49999999999999,1,0,0.5657894736842105,0.42,-10.0
STR,44,HARD,1,22.0,16,92.353,Miami Grand Prix,2025,8.935999999999993,88.66299999999998,1,0,0.5789473684210527,0.44,-8.0
STR,45,HARD,1,23.0,16,94.538,Miami Grand Prix,2025,11.224000000000004,90.84799999999998,1,0,0.5921052631578947,0.46,-8.0
STR,46,HARD,1,24.0,16,94.595,Miami Grand Prix,2025,11.485,90.905,1,0,0.6052631578947368,0.48,-8.0
STR,47,HARD,1,25.0,16,92.662,Miami Grand Prix,2025,9.49600000000001,88.972,1,0,0.618421052631579,0.5,-8.0
STR,48,HARD,1,26.0,16,92.521,Miami Grand Prix,2025,9.518,88.83099999999999,1,0,0.631578947368421,0.52,-8.0
STR,49,HARD,1,27.0,16,92.044,Miami Grand Prix,2025,8.920999999999992,88.35399999999998,1,0,0.6447368421052632,0.54,-8.0
STR,50,HARD,1,28.0,16,91.769,Miami Grand Prix,2025,3.716000000000008,88.079,1,0,0.6578947368421053,0.56,-6.0
STR,51,HARD,1,29.0,16,92.029,Miami Grand Prix,2025,0.2599999999999909,88.33899999999998,0,0,0.6710526315789473,0.58,0.0
STR,52,HARD,1,30.0,16,92.28,Miami Grand Prix,2025,0.2510000000000048,88.58999999999999,0,0,0.6842105263157895,0.6,0.0
STR,53,HARD,1,31.0,16,92.266,Miami Grand Prix,2025,-0.0139999999999957,88.576,0,0,0.6973684210526315,0.62,0.0
STR,54,HARD,1,32.0,16,92.186,Miami Grand Prix,2025,-0.0799999999999983,88.496,0,0,0.7105263157894737,0.64,0.0
STR,55,HARD,1,33.0,16,92.076,Miami Grand Prix,2025,-0.1100000000000136,88.38599999999998,0,0,0.7236842105263158,0.66,0.0
STR,56,HARD,1,34.0,16,92.447,Miami Grand Prix,2025,0.3710000000000093,88.75699999999999,0,1,0.7368421052631579,0.68,0.0
TSU,25,MEDIUM,1,1.0,8,92.528,Miami Grand Prix,2025,1.0660000000000025,62.244,1,0,0.3289473684210526,0.0178571428571428,-3.0
TSU,26,MEDIUM,1,2.0,7,92.634,Miami Grand Prix,2025,2.5619999999999976,62.35,1,0,0.3421052631578947,0.0357142857142857,-2.0
TSU,27,MEDIUM,1,3.0,6,97.38,Miami Grand Prix,2025,7.266999999999996,67.09599999999999,1,0,0.3552631578947368,0.0535714285714285,-1.0
TSU,28,MEDIUM,1,4.0,12,115.106,Miami Grand Prix,2025,24.966,84.82199999999999,1,0,0.3684210526315789,0.0714285714285714,-7.0
TSU,29,MEDIUM,1,5.0,12,122.748,Miami Grand Prix,2025,32.79900000000001,92.464,1,0,0.3815789473684211,0.0892857142857142,-7.0
TSU,30,MEDIUM,1,6.0,11,91.531,Miami Grand Prix,2025,0.6970000000000027,61.247,1,0,0.3947368421052631,0.1071428571428571,-5.0
TSU,31,MEDIUM,1,7.0,11,91.698,Miami Grand Prix,2025,0.9259999999999876,61.41399999999999,1,0,0.4078947368421052,0.125,-5.0
TSU,32,MEDIUM,1,8.0,11,93.002,Miami Grand Prix,2025,2.944999999999993,62.71799999999999,1,0,0.4210526315789473,0.1428571428571428,-5.0
TSU,33,HARD,2,1.0,11,118.586,Miami Grand Prix,2025,26.053,-110.75,1,0,0.4342105263157895,0.0138888888888888,3.0
TSU,34,HARD,2,2.0,10,91.393,Miami Grand Prix,2025,-1.215999999999994,-137.94299999999998,1,0,0.4473684210526316,0.0277777777777777,2.0
TSU,35,HARD,2,3.0,10,91.41,Miami Grand Prix,2025,-1.01400000000001,-137.926,1,0,0.4605263157894737,0.0416666666666666,2.0
TSU,36,HARD,2,4.0,10,91.287,Miami Grand Prix,2025,-1.0629999999999882,-138.04899999999998,1,0,0.4736842105263157,0.0555555555555555,2.0
TSU,37,HARD,2,5.0,10,91.495,Miami Grand Prix,2025,-0.8589999999999947,-137.84099999999998,1,0,0.4868421052631579,0.0694444444444444,2.0
TSU,38,HARD,2,6.0,10,91.199,Miami Grand Prix,2025,-1.3100000000000025,-138.137,1,0,0.5,0.0833333333333333,2.0
TSU,39,HARD,2,7.0,10,91.557,Miami Grand Prix,2025,-1.0409999999999968,-137.779,1,0,0.5131578947368421,0.0972222222222222,2.0
TSU,40,HARD,2,8.0,10,91.328,Miami Grand Prix,2025,-0.9909999999999995,-138.00799999999998,1,0,0.5263157894736842,0.1111111111111111,2.0
TSU,41,HARD,2,9.0,10,91.345,Miami Grand Prix,2025,-1.1770000000000067,-137.991,1,0,0.5394736842105263,0.125,2.0
TSU,42,HARD,2,10.0,10,91.211,Miami Grand Prix,2025,-1.2710000000000008,-138.125,1,0,0.5526315789473685,0.1388888888888889,2.0
TSU,43,HARD,2,11.0,10,91.229,Miami Grand Prix,2025,-0.902000000000001,-138.10699999999997,1,0,0.5657894736842105,0.1527777777777778,2.0
TSU,44,HARD,2,12.0,10,91.183,Miami Grand Prix,2025,-1.0119999999999862,-138.15299999999996,1,0,0.5789473684210527,0.1666666666666666,2.0
TSU,45,HARD,2,13.0,10,91.335,Miami Grand Prix,2025,-0.6720000000000113,-138.00099999999998,1,0,0.5921052631578947,0.1805555555555555,2.0
TSU,46,HARD,2,14.0,10,91.427,Miami Grand Prix,2025,-0.512999999999991,-137.909,1,0,0.6052631578947368,0.1944444444444444,2.0
TSU,47,HARD,2,15.0,10,91.046,Miami Grand Prix,2025,-1.3349999999999935,-138.28999999999996,1,0,0.618421052631579,0.2083333333333333,2.0
TSU,48,HARD,2,16.0,10,91.528,Miami Grand Prix,2025,-0.3789999999999907,-137.808,1,0,0.631578947368421,0.2222222222222222,2.0
TSU,49,HARD,2,17.0,10,91.131,Miami Grand Prix,2025,-0.7980000000000018,-138.20499999999998,1,0,0.6447368421052632,0.2361111111111111,2.0
TSU,50,HARD,2,18.0,10,91.363,Miami Grand Prix,2025,-0.6149999999999949,-137.97299999999998,1,0,0.6578947368421053,0.25,2.0
TSU,51,HARD,2,19.0,10,91.179,Miami Grand Prix,2025,-0.6919999999999931,-138.15699999999998,1,0,0.6710526315789473,0.2638888888888889,2.0
TSU,52,HARD,2,20.0,10,91.237,Miami Grand Prix,2025,-0.9040000000000106,-138.099,1,0,0.6842105263157895,0.2777777777777778,2.0
TSU,53,HARD,2,21.0,10,91.267,Miami Grand Prix,2025,-0.820999999999998,-138.069,1,0,0.6973684210526315,0.2916666666666667,2.0
TSU,54,HARD,2,22.0,10,91.341,Miami Grand Prix,2025,-6.129000000000005,-137.995,1,0,0.7105263157894737,0.3055555555555556,1.0
TSU,55,HARD,2,23.0,10,90.964,Miami Grand Prix,2025,-6.037999999999997,-138.372,1,0,0.7236842105263158,0.3194444444444444,1.0
TSU,56,HARD,2,24.0,10,91.401,Miami Grand Prix,2025,-5.451000000000008,-137.935,1,0,0.7368421052631579,0.3333333333333333,1.0
TSU,57,HARD,2,25.0,10,91.051,Miami Grand Prix,2025,-7.959000000000003,-138.28499999999997,1,0,0.75,0.3472222222222222,2.0
VER,25,MEDIUM,1,1.0,3,92.523,Miami Grand Prix,2025,-3.284000000000006,82.61400000000003,1,0,0.3205128205128205,0.025,-2.0
VER,26,MEDIUM,1,2.0,4,96.935,Miami Grand Prix,2025,-3.349000000000004,87.02600000000004,1,0,0.3333333333333333,0.05,-3.0
VER,27,MEDIUM,1,3.0,5,105.511,Miami Grand Prix,2025,22.00099999999999,95.60200000000005,1,0,0.3461538461538461,0.075,-2.0
VER,28,MEDIUM,1,4.0,5,96.612,Miami Grand Prix,2025,13.37299999999999,86.70300000000003,1,0,0.358974358974359,0.1,-2.0
VER,29,MEDIUM,1,5.0,5,124.704,Miami Grand Prix,2025,41.512,114.79500000000004,1,0,0.3717948717948718,0.125,-2.0
VER,30,MEDIUM,1,6.0,4,91.899,Miami Grand Prix,2025,8.504000000000005,81.99000000000004,1,0,0.3846153846153846,0.15,-1.0
VER,31,MEDIUM,1,7.0,4,91.025,Miami Grand Prix,2025,7.677000000000007,81.11600000000004,1,0,0.3974358974358974,0.175,-1.0
VER,32,MEDIUM,1,8.0,4,91.781,Miami Grand Prix,2025,8.430000000000007,81.87200000000004,1,0,0.4102564102564102,0.2,-1.0
VER,33,HARD,2,1.0,4,119.077,Miami Grand Prix,2025,26.341,-173.73699999999997,1,0,0.4230769230769231,0.0204081632653061,-1.0
VER,34,HARD,2,2.0,4,90.879,Miami Grand Prix,2025,-1.816999999999993,-201.935,1,0,0.4358974358974359,0.0408163265306122,-1.0
VER,35,HARD,2,3.0,4,90.68,Miami Grand Prix,2025,-2.062999999999988,-202.134,1,0,0.4487179487179487,0.0612244897959183,-2.0
VER,36,HARD,2,4.0,4,90.829,Miami Grand Prix,2025,-1.862000000000009,-201.985,1,0,0.4615384615384615,0.0816326530612244,-2.0
VER,37,HARD,2,5.0,4,90.751,Miami Grand Prix,2025,-2.158999999999992,-202.063,1,0,0.4743589743589743,0.1020408163265306,-2.0
VER,38,HARD,2,6.0,4,90.992,Miami Grand Prix,2025,-1.717999999999989,-201.82199999999995,1,0,0.4871794871794871,0.1224489795918367,-2.0
VER,39,HARD,2,7.0,4,90.793,Miami Grand Prix,2025,-1.887999999999991,-202.021,1,0,0.5,0.1428571428571428,-2.0
VER,40,HARD,2,8.0,4,90.743,Miami Grand Prix,2025,-1.8170000000000075,-202.071,1,0,0.5128205128205128,0.1632653061224489,-2.0
VER,41,HARD,2,9.0,4,90.466,Miami Grand Prix,2025,-2.102000000000004,-202.348,1,0,0.5256410256410257,0.1836734693877551,-2.0
VER,42,HARD,2,10.0,4,90.685,Miami Grand Prix,2025,-1.8149999999999973,-202.129,1,0,0.5384615384615384,0.2040816326530612,-2.0
VER,43,HARD,2,11.0,4,90.775,Miami Grand Prix,2025,-2.4069999999999965,-202.039,1,0,0.5512820512820513,0.2244897959183673,-2.0
VER,44,HARD,2,12.0,4,90.822,Miami Grand Prix,2025,-1.6899999999999975,-201.992,1,0,0.5641025641025641,0.2448979591836734,-2.0
VER,45,HARD,2,13.0,4,90.643,Miami Grand Prix,2025,-1.8229999999999933,-202.171,1,0,0.5769230769230769,0.2653061224489796,-2.0
VER,46,HARD,2,14.0,4,90.977,Miami Grand Prix,2025,-1.3469999999999942,-201.837,1,0,0.5897435897435898,0.2857142857142857,-2.0
VER,47,HARD,2,15.0,4,91.136,Miami Grand Prix,2025,-1.737000000000009,-201.678,1,0,0.6025641025641025,0.3061224489795918,-2.0
VER,48,HARD,2,16.0,4,90.879,Miami Grand Prix,2025,-1.8179999999999976,-201.935,1,0,0.6153846153846154,0.3265306122448979,-2.0
VER,49,HARD,2,17.0,4,90.59,Miami Grand Prix,2025,-1.6899999999999975,-202.224,1,0,0.6282051282051282,0.3469387755102041,-2.0
VER,50,HARD,2,18.0,4,90.668,Miami Grand Prix,2025,-1.7849999999999966,-202.146,1,0,0.6410256410256411,0.3673469387755102,-2.0
VER,51,HARD,2,19.0,4,90.534,Miami Grand Prix,2025,-0.6509999999999962,-202.28,1,0,0.6538461538461539,0.3877551020408163,-3.0
VER,52,HARD,2,20.0,4,90.773,Miami Grand Prix,2025,-0.2680000000000007,-202.041,1,0,0.6666666666666666,0.4081632653061224,-3.0
