Driver,LapNumber,Compound,Stint,TyreLife,Position,LapTime (s),Race,Year,LapTime_Delta,Cumulative_Degradation,PitStop,PitNextLap,RaceProgress,Normalized_TyreLife,Position_Change
RIC,41,SOFT,3,6.0,14,95.644,Bahrain Grand Prix,2024,-12.007999999999996,-28.821,1,0,0.5394736842105263,0.1463414634146341,-4.0
RIC,42,SOFT,3,7.0,14,95.338,Bahrain Grand Prix,2024,-13.825000000000005,-29.12700000000001,1,0,0.5526315789473685,0.1707317073170731,-3.0
RIC,43,SOFT,3,8.0,14,95.56,Bahrain Grand Prix,2024,-12.125,-28.905,1,0,0.5657894736842105,0.1951219512195122,-3.0
RIC,44,SOFT,3,9.0,14,95.49,Bahrain Grand Prix,2024,-12.056000000000012,-28.97500000000001,1,0,0.5789473684210527,0.2195121951219512,-3.0
RIC,45,SOFT,3,10.0,14,95.57,Bahrain Grand Prix,2024,-12.105000000000004,-28.89500000000001,1,0,0.5921052631578947,0.2439024390243902,-3.0
RIC,46,SOFT,3,11.0,14,95.507,Bahrain Grand Prix,2024,11.541000000000013,-28.958,1,0,0.6052631578947368,0.2682926829268293,-2.0
RIC,47,SOFT,3,12.0,14,95.831,Bahrain Grand Prix,2024,-23.663,-28.634,0,0,0.618421052631579,0.2926829268292683,5.0
RIC,48,SOFT,3,13.0,14,96.236,Bahrain Grand Prix,2024,-0.7740000000000009,-28.229,0,0,0.631578947368421,0.3170731707317073,5.0
RIC,49,SOFT,3,14.0,14,96.442,Bahrain Grand Prix,2024,-0.9690000000000084,-28.02300000000001,0,0,0.6447368421052632,0.3414634146341463,4.0
RIC,50,SOFT,3,15.0,14,96.609,Bahrain Grand Prix,2024,-0.6380000000000052,-27.85600000000001,0,0,0.6578947368421053,0.3658536585365853,4.0
RIC,51,SOFT,3,16.0,14,97.103,Bahrain Grand Prix,2024,0.3379999999999938,-27.36200000000001,0,0,0.6710526315789473,0.3902439024390244,4.0
RIC,52,SOFT,3,17.0,13,97.529,Bahrain Grand Prix,2024,0.1809999999999973,-26.936000000000007,0,0,0.6842105263157895,0.4146341463414634,5.0
RIC,53,SOFT,3,18.0,13,96.745,Bahrain Grand Prix,2024,-0.6370000000000005,-27.72,0,0,0.6973684210526315,0.4390243902439024,5.0
RIC,54,SOFT,3,19.0,13,96.661,Bahrain Grand Prix,2024,-3.7890000000000015,-27.804,0,0,0.7105263157894737,0.4634146341463415,5.0
RIC,55,SOFT,3,20.0,13,97.375,Bahrain Grand Prix,2024,-0.8880000000000052,-27.090000000000003,0,0,0.7236842105263158,0.4878048780487805,5.0
RIC,56,SOFT,3,21.0,13,97.662,Bahrain Grand Prix,2024,0.6009999999999991,-26.803,0,0,0.7368421052631579,0.5121951219512195,5.0
RUS,1,SOFT,1,4.0,3,99.228,Bahrain Grand Prix,2024,-4.594000000000008,-4.594000000000008,0,1,0.0128205128205128,0.1,1.0
RUS,2,SOFT,1,5.0,3,96.635,Bahrain Grand Prix,2024,-1.8539999999999992,-7.187000000000154,0,1,0.0256410256410256,0.125,1.0
RUS,3,SOFT,1,6.0,2,96.406,Bahrain Grand Prix,2024,-3.3059999999999974,-7.416000000000153,0,1,0.0384615384615384,0.15,2.0
RUS,4,SOFT,1,7.0,2,97.738,Bahrain Grand Prix,2024,-1.4320000000000022,-6.08400000000016,0,1,0.0512820512820512,0.175,2.0
RUS,5,SOFT,1,8.0,2,98.116,Bahrain Grand Prix,2024,-0.4879999999999995,-36.43300000000015,0,1,0.0641025641025641,0.2,2.0
RUS,6,SOFT,1,9.0,2,97.784,Bahrain Grand Prix,2024,-0.5879999999999939,-36.76500000000014,0,1,0.0769230769230769,0.225,2.0
RUS,7,SOFT,1,10.0,2,98.082,Bahrain Grand Prix,2024,-0.2830000000000012,-36.46700000000016,0,1,0.0897435897435897,0.25,2.0
RUS,8,SOFT,1,11.0,2,97.862,Bahrain Grand Prix,2024,-0.3980000000000103,-36.68700000000016,0,1,0.1025641025641025,0.275,2.0
RUS,9,SOFT,1,12.0,2,97.73,Bahrain Grand Prix,2024,-0.4440000000000026,-36.81900000000015,0,1,0.1153846153846153,0.3,2.0
RUS,10,SOFT,1,13.0,2,97.782,Bahrain Grand Prix,2024,-0.5499999999999972,-36.76700000000015,0,1,0.1282051282051282,0.325,2.0
RUS,11,SOFT,1,14.0,4,100.515,Bahrain Grand Prix,2024,2.3359999999999985,-34.03400000000015,0,1,0.141025641025641,0.35,0.0
RUS,12,HARD,2,1.0,11,118.46,Bahrain Grand Prix,2024,-3.996000000000009,9.644999999999996,0,0,0.1538461538461538,0.0129870129870129,-1.0
RUS,13,HARD,2,2.0,7,97.167,Bahrain Grand Prix,2024,-16.245000000000005,-11.647999999999996,0,0,0.1666666666666666,0.0259740259740259,9.0
RUS,14,HARD,2,3.0,7,97.571,Bahrain Grand Prix,2024,-17.183000000000007,-11.244,0,0,0.1794871794871795,0.0389610389610389,-5.0
RUS,15,HARD,2,4.0,4,96.922,Bahrain Grand Prix,2024,-1.3740000000000094,-11.893,0,0,0.1923076923076923,0.0519480519480519,-3.0
RUS,16,HARD,2,5.0,3,96.683,Bahrain Grand Prix,2024,-1.647999999999996,-12.13199999999999,0,0,0.2051282051282051,0.0649350649350649,-2.0
RUS,17,HARD,2,6.0,3,96.234,Bahrain Grand Prix,2024,-1.679000000000002,-12.581000000000005,0,0,0.2179487179487179,0.0779220779220779,-2.0
RUS,18,HARD,2,7.0,4,97.819,Bahrain Grand Prix,2024,-0.0499999999999971,-10.995999999999997,0,0,0.2307692307692307,0.0909090909090909,-3.0
RUS,19,HARD,2,8.0,4,97.233,Bahrain Grand Prix,2024,-0.7309999999999945,-11.581999999999994,0,0,0.2435897435897435,0.1038961038961039,-3.0
RUS,20,HARD,2,9.0,4,96.732,Bahrain Grand Prix,2024,-1.2710000000000008,-12.082999999999998,0,0,0.2564102564102564,0.1168831168831168,-3.0
RUS,21,HARD,2,10.0,4,96.769,Bahrain Grand Prix,2024,-0.9639999999999986,-12.045999999999992,0,0,0.2692307692307692,0.1298701298701298,-3.0
RUS,22,HARD,2,11.0,4,96.992,Bahrain Grand Prix,2024,-0.3669999999999902,-11.822999999999992,0,0,0.282051282051282,0.1428571428571428,-3.0
RUS,23,HARD,2,12.0,4,96.954,Bahrain Grand Prix,2024,-0.6020000000000039,-11.861000000000004,0,0,0.2948717948717949,0.1558441558441558,-3.0
RUS,24,HARD,2,13.0,4,96.736,Bahrain Grand Prix,2024,-0.9939999999999998,-12.078999999999994,0,0,0.3076923076923077,0.1688311688311688,-3.0
RUS,25,HARD,2,14.0,4,96.928,Bahrain Grand Prix,2024,-16.366,-11.887,0,0,0.3205128205128205,0.1818181818181818,7.0
RUS,26,HARD,2,15.0,4,96.801,Bahrain Grand Prix,2024,11.287000000000006,-12.013999999999996,0,0,0.3333333333333333,0.1948051948051948,7.0
RUS,27,HARD,2,16.0,4,96.815,Bahrain Grand Prix,2024,10.842,-12.0,0,0,0.3461538461538461,0.2077922077922078,7.0
RUS,28,HARD,2,17.0,4,96.911,Bahrain Grand Prix,2024,-20.15000000000001,-11.903999999999996,0,0,0.358974358974359,0.2207792207792207,3.0
RUS,29,HARD,2,18.0,4,97.066,Bahrain Grand Prix,2024,-0.0309999999999917,-11.748999999999995,0,0,0.3717948717948718,0.2337662337662337,1.0
RUS,30,HARD,2,19.0,4,97.186,Bahrain Grand Prix,2024,0.13900000000001,-11.62899999999999,0,0,0.3846153846153846,0.2467532467532467,1.0
RUS,31,HARD,2,20.0,5,99.405,Bahrain Grand Prix,2024,2.0010000000000048,-9.409999999999997,0,0,0.3974358974358974,0.2597402597402597,0.0
RUS,32,HARD,3,1.0,9,117.267,Bahrain Grand Prix,2024,-26.98599999999999,0.2099999999999937,1,0,0.4102564102564102,0.025,-2.0
RUS,33,HARD,3,2.0,9,95.838,Bahrain Grand Prix,2024,-4.852000000000004,-21.21900000000001,1,0,0.4230769230769231,0.05,-2.0
RUS,34,HARD,3,3.0,6,95.241,Bahrain Grand Prix,2024,-18.462000000000003,-35.043000000000006,0,0,0.4358974358974359,0.075,-5.0
RUS,35,HARD,3,4.0,4,95.772,Bahrain Grand Prix,2024,-1.848999999999989,-34.512,0,0,0.4487179487179487,0.1,-3.0
RUS,36,HARD,3,5.0,4,95.434,Bahrain Grand Prix,2024,-1.8119999999999976,-34.85000000000001,0,0,0.4615384615384615,0.125,-3.0
RUS,37,HARD,3,6.0,4,95.481,Bahrain Grand Prix,2024,-46.707,-34.80300000000001,0,0,0.4743589743589743,0.15,3.0
RUS,38,HARD,3,7.0,4,95.479,Bahrain Grand Prix,2024,-1.3649999999999949,-34.80500000000001,0,0,0.4871794871794871,0.175,-3.0
RUS,39,HARD,3,8.0,4,95.204,Bahrain Grand Prix,2024,-1.203000000000003,-35.08000000000001,0,0,0.5,0.2,-3.0
RUS,40,HARD,3,9.0,4,95.065,Bahrain Grand Prix,2024,-1.210000000000008,-35.21900000000001,0,0,0.5128205128205128,0.225,-3.0
RUS,41,HARD,3,10.0,4,95.093,Bahrain Grand Prix,2024,-1.2650000000000006,-35.191,0,0,0.5256410256410257,0.25,-3.0
RUS,42,HARD,3,11.0,4,95.136,Bahrain Grand Prix,2024,-1.4230000000000018,-35.14800000000001,0,0,0.5384615384615384,0.275,-3.0
RUS,43,HARD,3,12.0,4,95.193,Bahrain Grand Prix,2024,-1.1509999999999962,-35.09100000000001,0,0,0.5512820512820513,0.3,-3.0
RUS,44,HARD,3,13.0,4,95.162,Bahrain Grand Prix,2024,-0.7889999999999873,-35.122,0,0,0.5641025641025641,0.325,-3.0
RUS,45,HARD,3,14.0,4,95.276,Bahrain Grand Prix,2024,-0.6700000000000017,-35.00800000000001,0,0,0.5769230769230769,0.35,-3.0
RUS,46,HARD,3,15.0,5,96.657,Bahrain Grand Prix,2024,0.5999999999999943,-33.62700000000001,0,1,0.5897435897435898,0.375,-4.0
RUS,47,HARD,3,16.0,5,95.805,Bahrain Grand Prix,2024,0.088000000000008,-34.479,0,1,0.6025641025641025,0.4,-4.0
RUS,48,HARD,3,17.0,5,96.059,Bahrain Grand Prix,2024,-0.3010000000000019,-34.22500000000001,0,1,0.6153846153846154,0.425,-4.0
RUS,49,HARD,3,18.0,5,95.954,Bahrain Grand Prix,2024,-0.7090000000000032,-34.33000000000001,0,1,0.6282051282051282,0.45,-4.0
RUS,50,HARD,3,19.0,5,96.181,Bahrain Grand Prix,2024,-1.022999999999996,-34.10300000000001,0,1,0.6410256410256411,0.475,-4.0
RUS,51,HARD,3,20.0,5,95.852,Bahrain Grand Prix,2024,-2.015000000000001,-34.432,0,1,0.6538461538461539,0.5,-4.0
RUS,52,HARD,3,21.0,5,96.186,Bahrain Grand Prix,2024,13.525000000000006,-34.098,1,1,0.6666666666666666,0.525,-1.0
RUS,53,HARD,3,22.0,5,95.979,Bahrain Grand Prix,2024,13.025999999999996,-34.30500000000001,1,1,0.6794871794871795,0.55,-1.0
RUS,54,HARD,3,23.0,5,96.013,Bahrain Grand Prix,2024,13.586,-34.271,1,1,0.6923076923076923,0.575,-1.0
RUS,55,HARD,3,24.0,5,96.151,Bahrain Grand Prix,2024,13.373999999999995,-34.13300000000001,1,1,0.7051282051282052,0.6,-1.0
RUS,56,HARD,3,25.0,5,96.35,Bahrain Grand Prix,2024,13.822999999999992,-33.93400000000001,1,1,0.717948717948718,0.625,-1.0
RUS,57,HARD,3,26.0,5,96.44,Bahrain Grand Prix,2024,13.944000000000004,-33.84400000000001,1,1,0.7307692307692307,0.65,-1.0
SAI,1,SOFT,1,4.0,5,100.62,Bahrain Grand Prix,2024,-8.881,-8.881,0,1,0.0128205128205128,0.1142857142857142,7.0
SAI,2,SOFT,1,5.0,5,97.236,Bahrain Grand Prix,2024,-2.9809999999999945,-12.26499999999973,0,1,0.0256410256410256,0.1428571428571428,7.0
SAI,3,SOFT,1,6.0,5,97.08,Bahrain Grand Prix,2024,-2.361000000000004,-12.420999999999736,0,1,0.0384615384615384,0.1714285714285714,7.0
SAI,4,SOFT,1,7.0,5,97.264,Bahrain Grand Prix,2024,-1.841000000000008,-12.23699999999974,0,1,0.0512820512820512,0.2,7.0
SAI,5,SOFT,1,8.0,5,98.032,Bahrain Grand Prix,2024,-1.0859999999999983,-42.40699999999974,0,1,0.0641025641025641,0.2285714285714285,7.0
SAI,6,SOFT,1,9.0,5,97.741,Bahrain Grand Prix,2024,-1.480000000000004,-73.50499999999975,0,1,0.0769230769230769,0.2571428571428571,7.0
SAI,7,SOFT,1,10.0,5,98.26,Bahrain Grand Prix,2024,-1.0889999999999986,-72.98599999999975,0,1,0.0897435897435897,0.2857142857142857,7.0
SAI,8,SOFT,1,11.0,5,98.183,Bahrain Grand Prix,2024,-0.6009999999999991,-73.06299999999975,0,1,0.1025641025641025,0.3142857142857143,7.0
SAI,9,SOFT,1,12.0,5,98.03,Bahrain Grand Prix,2024,-1.0420000000000016,-73.21599999999975,0,1,0.1153846153846153,0.3428571428571428,7.0
SAI,10,SOFT,1,13.0,5,97.608,Bahrain Grand Prix,2024,-1.3389999999999986,-73.63799999999975,0,1,0.1282051282051282,0.3714285714285714,7.0
SAI,11,SOFT,1,14.0,3,97.656,Bahrain Grand Prix,2024,-1.0379999999999967,-73.58999999999975,0,1,0.141025641025641,0.4,9.0
SAI,12,SOFT,1,15.0,2,97.65,Bahrain Grand Prix,2024,-2.062999999999988,-73.59599999999975,0,1,0.1538461538461538,0.4285714285714285,10.0
SAI,13,SOFT,1,16.0,2,97.243,Bahrain Grand Prix,2024,-9.829000000000008,-74.00299999999976,0,1,0.1666666666666666,0.4571428571428571,12.0
SAI,14,SOFT,1,17.0,2,99.753,Bahrain Grand Prix,2024,10.561000000000009,-71.49299999999975,0,1,0.1794871794871795,0.4857142857142857,0.0
SAI,15,HARD,2,1.0,7,117.225,Bahrain Grand Prix,2024,20.663999999999987,32.212999999999994,1,0,0.1923076923076923,0.0129870129870129,11.0
SAI,16,HARD,2,2.0,5,96.376,Bahrain Grand Prix,2024,-0.5319999999999965,11.364000000000004,1,0,0.2051282051282051,0.0259740259740259,13.0
SAI,17,HARD,2,3.0,4,95.507,Bahrain Grand Prix,2024,-1.9719999999999944,10.495000000000005,1,1,0.2179487179487179,0.0389610389610389,13.0
SAI,18,HARD,2,4.0,3,96.088,Bahrain Grand Prix,2024,-2.0630000000000024,11.075999999999992,1,1,0.2307692307692307,0.0519480519480519,14.0
SAI,19,HARD,2,5.0,3,96.236,Bahrain Grand Prix,2024,-1.9449999999999927,11.224000000000004,1,1,0.2435897435897435,0.0649350649350649,13.0
SAI,20,HARD,2,6.0,3,96.034,Bahrain Grand Prix,2024,-2.7789999999999964,11.022000000000006,1,1,0.2564102564102564,0.0779220779220779,13.0
SAI,21,HARD,2,7.0,3,96.104,Bahrain Grand Prix,2024,-3.034000000000006,11.092,1,1,0.2692307692307692,0.0909090909090909,12.0
SAI,22,HARD,2,8.0,3,96.008,Bahrain Grand Prix,2024,-2.7820000000000107,10.995999999999997,1,1,0.282051282051282,0.1038961038961039,12.0
SAI,23,HARD,2,9.0,3,96.149,Bahrain Grand Prix,2024,-2.2750000000000057,11.137,1,1,0.2948717948717949,0.1168831168831168,12.0
SAI,24,HARD,2,10.0,3,96.2,Bahrain Grand Prix,2024,-2.810999999999993,11.188000000000002,1,1,0.3076923076923077,0.1298701298701298,12.0
SAI,25,HARD,2,11.0,3,96.22,Bahrain Grand Prix,2024,-3.3760000000000048,11.207999999999998,1,1,0.3205128205128205,0.1428571428571428,11.0
SAI,26,HARD,2,12.0,3,96.221,Bahrain Grand Prix,2024,-3.0529999999999973,11.209000000000003,1,1,0.3333333333333333,0.1558441558441558,9.0
SAI,27,HARD,2,13.0,3,96.272,Bahrain Grand Prix,2024,-2.9209999999999923,14.250000000000014,1,1,0.3461538461538461,0.1688311688311688,9.0
SAI,28,HARD,2,14.0,3,96.534,Bahrain Grand Prix,2024,-2.828999999999993,14.512000000000016,1,1,0.358974358974359,0.1818181818181818,9.0
SAI,29,HARD,2,15.0,3,96.6,Bahrain Grand Prix,2024,-2.361000000000004,-20.863,1,1,0.3717948717948718,0.1948051948051948,7.0
SAI,30,HARD,2,16.0,3,96.337,Bahrain Grand Prix,2024,-1.8699999999999903,-21.12599999999999,1,1,0.3846153846153846,0.2077922077922078,5.0
SAI,31,HARD,2,17.0,3,96.537,Bahrain Grand Prix,2024,-1.8379999999999936,-20.925999999999988,1,1,0.3974358974358974,0.2207792207792207,5.0
SAI,32,HARD,2,18.0,3,96.762,Bahrain Grand Prix,2024,-1.8359999999999983,-20.701,1,1,0.4102564102564102,0.2337662337662337,5.0
SAI,33,HARD,2,19.0,3,96.556,Bahrain Grand Prix,2024,-2.798000000000002,-10.21499999999999,1,1,0.4230769230769231,0.2467532467532467,4.0
SAI,34,HARD,2,20.0,3,96.551,Bahrain Grand Prix,2024,-1.847999999999999,-10.219999999999985,1,1,0.4358974358974359,0.2597402597402597,4.0
SAI,35,HARD,2,21.0,3,99.274,Bahrain Grand Prix,2024,0.9500000000000028,-7.496999999999986,1,1,0.4487179487179487,0.2727272727272727,4.0
SAI,36,HARD,3,1.0,3,115.62,Bahrain Grand Prix,2024,18.979,9.024,1,0,0.4615384615384615,0.0333333333333333,1.0
SAI,37,HARD,3,2.0,3,95.302,Bahrain Grand Prix,2024,-1.2169999999999987,-11.293999999999995,1,1,0.4743589743589743,0.0666666666666666,1.0
SAI,38,HARD,3,3.0,3,95.1,Bahrain Grand Prix,2024,-38.30199999999999,-11.49600000000001,0,1,0.4871794871794871,0.1,5.0
SAI,39,HARD,3,4.0,3,94.709,Bahrain Grand Prix,2024,-1.4159999999999968,-11.887,1,1,0.5,0.1333333333333333,1.0
SAI,40,HARD,3,5.0,3,94.739,Bahrain Grand Prix,2024,-1.4569999999999936,-0.7330000000000041,1,1,0.5128205128205128,0.1666666666666666,1.0
SAI,41,HARD,3,6.0,3,95.041,Bahrain Grand Prix,2024,-1.0020000000000095,-0.4310000000000116,1,1,0.5256410256410257,0.2,1.0
SAI,42,HARD,3,7.0,3,94.861,Bahrain Grand Prix,2024,-1.6460000000000008,-0.6110000000000042,1,1,0.5384615384615384,0.2333333333333333,0.0
SAI,43,HARD,3,8.0,3,94.795,Bahrain Grand Prix,2024,-1.4279999999999973,-0.6770000000000067,1,1,0.5512820512820513,0.2666666666666666,0.0
SAI,44,HARD,3,9.0,3,94.507,Bahrain Grand Prix,2024,-1.7950000000000017,-0.9650000000000034,1,1,0.5641025641025641,0.3,0.0
SAI,45,HARD,3,10.0,3,94.79,Bahrain Grand Prix,2024,-1.0849999999999935,-0.6820000000000022,1,1,0.5769230769230769,0.3333333333333333,0.0
SAI,46,HARD,3,11.0,3,94.853,Bahrain Grand Prix,2024,-1.487000000000009,-0.619000000000014,1,1,0.5897435897435898,0.3666666666666666,0.0
SAI,47,HARD,3,12.0,3,94.901,Bahrain Grand Prix,2024,-1.2379999999999995,-0.5710000000000122,1,1,0.6025641025641025,0.4,0.0
SAI,48,HARD,3,13.0,3,94.981,Bahrain Grand Prix,2024,-0.8990000000000009,-0.4910000000000138,1,1,0.6153846153846154,0.4333333333333333,0.0
SAI,49,HARD,3,14.0,3,95.44,Bahrain Grand Prix,2024,-0.5750000000000028,-0.0320000000000106,1,1,0.6282051282051282,0.4666666666666667,0.0
SAI,50,HARD,3,15.0,3,95.142,Bahrain Grand Prix,2024,-1.3250000000000028,-0.3300000000000125,1,1,0.6410256410256411,0.5,0.0
SAI,51,HARD,3,16.0,3,95.282,Bahrain Grand Prix,2024,-1.477000000000004,-0.1900000000000119,1,1,0.6538461538461539,0.5333333333333333,0.0
SAI,52,HARD,3,17.0,3,95.083,Bahrain Grand Prix,2024,13.212999999999994,-0.38900000000001,0,1,0.6666666666666666,0.5666666666666667,3.0
SAI,53,HARD,3,18.0,3,95.211,Bahrain Grand Prix,2024,13.024,-0.2610000000000099,0,1,0.6794871794871795,0.6,3.0
SAI,54,HARD,3,19.0,3,95.309,Bahrain Grand Prix,2024,13.867999999999997,1.1929999999999836,0,1,0.6923076923076923,0.6333333333333333,3.0
SAI,55,HARD,3,20.0,3,95.407,Bahrain Grand Prix,2024,13.915999999999997,1.2909999999999826,0,1,0.7051282051282052,0.6666666666666666,3.0
SAI,56,HARD,3,21.0,3,95.305,Bahrain Grand Prix,2024,13.557000000000002,1.188999999999993,0,1,0.717948717948718,0.7,3.0
SAI,57,HARD,3,22.0,3,95.327,Bahrain Grand Prix,2024,13.093000000000004,1.2109999999999843,0,1,0.7307692307692307,0.7333333333333333,3.0
SAR,1,SOFT,1,1.0,15,105.921,Bahrain Grand Prix,2024,0.0,0.0,0,0,0.0131578947368421,0.032258064516129,0.0
SAR,2,SOFT,1,2.0,14,98.481,Bahrain Grand Prix,2024,9.390999999999991,-7.439999999999884,0,0,0.0263157894736842,0.064516129032258,4.0
SAR,3,SOFT,1,3.0,14,98.707,Bahrain Grand Prix,2024,19.675999999999988,-7.213999999999885,0,0,0.0394736842105263,0.0967741935483871,4.0
SAR,4,SOFT,1,4.0,14,98.39,Bahrain Grand Prix,2024,20.051,-7.530999999999878,0,0,0.0526315789473684,0.1290322580645161,4.0
SAR,5,SOFT,1,5.0,14,98.757,Bahrain Grand Prix,2024,20.821,-7.163999999999874,0,0,0.0657894736842105,0.1612903225806451,4.0
SAR,6,SOFT,1,6.0,14,98.582,Bahrain Grand Prix,2024,21.095,-7.338999999999885,0,0,0.0789473684210526,0.1935483870967742,4.0
SAR,7,SOFT,1,7.0,14,99.464,Bahrain Grand Prix,2024,21.804,-6.45699999999988,0,0,0.0921052631578947,0.2258064516129032,4.0
SAR,8,SOFT,1,8.0,14,99.58,Bahrain Grand Prix,2024,21.682,-6.34099999999988,0,0,0.1052631578947368,0.2580645161290322,4.0
SAR,9,SOFT,1,9.0,13,99.366,Bahrain Grand Prix,2024,21.777,-6.554999999999879,0,0,0.1184210526315789,0.2903225806451613,5.0
SAR,11,HARD,2,1.0,20,132.438,Bahrain Grand Prix,2024,23.00999999999999,-16.49800000000002,1,0,0.1447368421052631,0.0175438596491228,-1.0
SAR,12,HARD,2,2.0,20,98.493,Bahrain Grand Prix,2024,-11.882000000000003,-50.44300000000001,1,0,0.1578947368421052,0.0350877192982456,-1.0
SAR,13,HARD,2,3.0,20,100.989,Bahrain Grand Prix,2024,-9.212999999999994,-47.947,1,0,0.1710526315789473,0.0526315789473684,-1.0
SAR,14,HARD,2,4.0,20,101.47,Bahrain Grand Prix,2024,-9.149,-47.46600000000001,1,0,0.1842105263157894,0.0701754385964912,-2.0
SAR,15,HARD,2,5.0,20,97.594,Bahrain Grand Prix,2024,-13.65100000000001,-51.34200000000001,1,0,0.1973684210526315,0.087719298245614,-1.0
SAR,16,HARD,2,6.0,20,101.37,Bahrain Grand Prix,2024,-9.144999999999996,-47.566,1,0,0.2105263157894736,0.1052631578947368,-1.0
SAR,17,HARD,2,7.0,20,99.758,Bahrain Grand Prix,2024,-10.698000000000008,-49.17800000000001,1,0,0.2236842105263158,0.1228070175438596,-2.0
SAR,18,HARD,2,8.0,20,98.077,Bahrain Grand Prix,2024,-12.75,-50.85900000000001,1,0,0.2368421052631578,0.1403508771929824,-2.0
SAR,19,HARD,2,9.0,20,97.742,Bahrain Grand Prix,2024,-13.071999999999989,-51.194,1,0,0.25,0.1578947368421052,-3.0
SAR,20,HARD,2,10.0,20,97.82,Bahrain Grand Prix,2024,-12.744,-51.116000000000014,1,0,0.2631578947368421,0.175438596491228,-3.0
SAR,21,HARD,2,11.0,20,98.009,Bahrain Grand Prix,2024,-13.260000000000003,-50.92700000000001,1,0,0.2763157894736842,0.1929824561403508,-3.0
SAR,22,HARD,2,12.0,20,97.728,Bahrain Grand Prix,2024,-13.144000000000004,-51.20800000000001,1,0,0.2894736842105263,0.2105263157894736,-4.0
SAR,23,HARD,2,13.0,20,97.621,Bahrain Grand Prix,2024,-15.629000000000003,-51.31500000000001,1,0,0.3026315789473684,0.2280701754385964,-4.0
SAR,24,HARD,2,14.0,20,99.437,Bahrain Grand Prix,2024,3.0999999999999943,-49.49900000000001,0,0,0.3157894736842105,0.2456140350877192,-1.0
SAR,25,HARD,2,15.0,20,99.093,Bahrain Grand Prix,2024,23.379000000000005,-49.843,0,0,0.3289473684210526,0.2631578947368421,-1.0
SAR,26,HARD,2,16.0,20,97.859,Bahrain Grand Prix,2024,22.003,-51.07700000000001,0,0,0.3421052631578947,0.2807017543859649,-1.0
SAR,27,HARD,2,17.0,20,98.288,Bahrain Grand Prix,2024,22.748999999999995,-50.64800000000001,0,0,0.3552631578947368,0.2982456140350877,-1.0
SAR,28,HARD,2,18.0,20,100.535,Bahrain Grand Prix,2024,24.649,-48.40100000000001,0,0,0.3684210526315789,0.3157894736842105,-1.0
SAR,29,HARD,3,1.0,20,121.581,Bahrain Grand Prix,2024,12.447000000000005,31.299000000000007,1,0,0.3815789473684211,0.03125,-1.0
