Driver,LapNumber,Compound,Stint,TyreLife,Position,LapTime (s),Race,Year,LapTime_Delta,Cumulative_Degradation,PitStop,PitNextLap,RaceProgress,Normalized_TyreLife,Position_Change
ALB,31,HARD,2,15.0,16,90.555,Abu Dhabi Grand Prix,2023,-0.0359999999999871,-21.34599999999999,0,0,0.5344827586206896,0.5555555555555556,0.0
ALB,32,HARD,2,16.0,15,90.35,Abu Dhabi Grand Prix,2023,-0.2050000000000125,-21.551,0,0,0.5517241379310345,0.5925925925925926,1.0
ALB,33,HARD,2,17.0,13,90.447,Abu Dhabi Grand Prix,2023,0.0970000000000084,-21.454,0,0,0.5689655172413793,0.6296296296296297,2.0
ALB,34,HARD,2,18.0,13,90.026,Abu Dhabi Grand Prix,2023,-0.4210000000000065,-21.875,0,0,0.5862068965517241,0.6666666666666666,0.0
ALB,35,HARD,2,19.0,13,89.987,Abu Dhabi Grand Prix,2023,-0.0390000000000014,-21.914,0,0,0.603448275862069,0.7037037037037037,0.0
ALB,36,HARD,2,20.0,13,90.341,Abu Dhabi Grand Prix,2023,0.3539999999999992,-21.56,0,0,0.6206896551724138,0.7407407407407407,0.0
ALB,37,HARD,2,21.0,13,90.413,Abu Dhabi Grand Prix,2023,0.0720000000000027,-21.488,0,0,0.6379310344827587,0.7777777777777778,0.0
ALB,38,HARD,2,22.0,13,90.238,Abu Dhabi Grand Prix,2023,-0.1749999999999971,-21.663,0,0,0.6551724137931034,0.8148148148148148,0.0
ALB,39,HARD,2,23.0,13,90.497,Abu Dhabi Grand Prix,2023,0.2590000000000003,-21.404,0,0,0.6724137931034483,0.8518518518518519,0.0
ALB,40,HARD,2,24.0,13,90.331,Abu Dhabi Grand Prix,2023,-0.1659999999999968,-21.57,0,0,0.6896551724137931,0.8888888888888888,0.0
ALB,41,HARD,2,25.0,13,90.31,Abu Dhabi Grand Prix,2023,-0.0210000000000007,-21.591,0,0,0.7068965517241379,0.925925925925926,0.0
ALB,42,HARD,2,26.0,13,90.355,Abu Dhabi Grand Prix,2023,0.0450000000000017,-21.545999999999992,0,0,0.7241379310344828,0.9629629629629628,0.0
ALB,43,HARD,2,27.0,13,92.175,Abu Dhabi Grand Prix,2023,1.8199999999999927,-19.726,0,1,0.7413793103448276,1.0,0.0
ALB,44,HARD,3,1.0,17,109.385,Abu Dhabi Grand Prix,2023,0.0,0.0,1,0,0.7586206896551724,0.0666666666666666,-4.0
ALB,45,HARD,3,2.0,16,87.845,Abu Dhabi Grand Prix,2023,-21.540000000000006,-21.540000000000006,0,0,0.7758620689655172,0.1333333333333333,1.0
ALB,46,HARD,3,3.0,16,88.694,Abu Dhabi Grand Prix,2023,0.8490000000000038,-20.691000000000003,0,0,0.7931034482758621,0.2,0.0
ALB,47,HARD,3,4.0,16,88.74,Abu Dhabi Grand Prix,2023,0.0459999999999922,-20.64500000000001,0,0,0.8103448275862069,0.2666666666666666,0.0
ALB,48,HARD,3,5.0,16,88.92,Abu Dhabi Grand Prix,2023,0.1800000000000068,-20.465000000000003,0,0,0.8275862068965517,0.3333333333333333,0.0
ALB,49,HARD,3,6.0,15,88.761,Abu Dhabi Grand Prix,2023,-0.159000000000006,-20.62400000000001,0,0,0.8448275862068966,0.4,1.0
ALB,50,HARD,3,7.0,15,89.011,Abu Dhabi Grand Prix,2023,0.25,-20.37400000000001,0,0,0.8620689655172413,0.4666666666666667,0.0
ALB,51,HARD,3,8.0,15,88.675,Abu Dhabi Grand Prix,2023,-0.3359999999999985,-20.710000000000008,0,0,0.8793103448275862,0.5333333333333333,0.0
ALB,52,HARD,3,9.0,15,88.402,Abu Dhabi Grand Prix,2023,-0.2729999999999961,-20.983000000000004,0,0,0.896551724137931,0.6,0.0
ALB,53,HARD,3,10.0,15,88.608,Abu Dhabi Grand Prix,2023,0.206000000000003,-20.777,0,0,0.913793103448276,0.6666666666666666,0.0
ALB,54,HARD,3,11.0,15,88.812,Abu Dhabi Grand Prix,2023,0.2039999999999935,-20.573000000000008,0,0,0.9310344827586208,0.7333333333333333,0.0
ALB,55,HARD,3,12.0,15,88.742,Abu Dhabi Grand Prix,2023,-0.0699999999999931,-20.643,0,0,0.9482758620689656,0.8,0.0
ALB,56,HARD,3,13.0,15,88.743,Abu Dhabi Grand Prix,2023,0.0009999999999905,-20.64200000000001,0,0,0.9655172413793104,0.8666666666666667,0.0
ALB,57,HARD,3,14.0,14,88.749,Abu Dhabi Grand Prix,2023,0.0060000000000002,-20.63600000000001,0,0,0.9827586206896552,0.9333333333333332,1.0
ALB,58,HARD,3,15.0,14,88.67,Abu Dhabi Grand Prix,2023,-0.0789999999999935,-20.715000000000003,0,0,1.0,1.0,0.0
ALO,1,MEDIUM,1,1.0,7,96.044,Abu Dhabi Grand Prix,2023,0.0,0.0,0,0,0.0172413793103448,0.0833333333333333,0.0
ALO,2,MEDIUM,1,2.0,7,91.755,Abu Dhabi Grand Prix,2023,-4.2890000000000015,-4.2890000000000015,0,0,0.0344827586206896,0.1666666666666666,0.0
ALO,3,MEDIUM,1,3.0,7,90.823,Abu Dhabi Grand Prix,2023,-0.9320000000000022,-5.221000000000004,0,0,0.0517241379310344,0.25,0.0
ALO,4,MEDIUM,1,4.0,7,90.66,Abu Dhabi Grand Prix,2023,-0.1629999999999967,-5.384,0,0,0.0689655172413793,0.3333333333333333,0.0
ALO,5,MEDIUM,1,5.0,7,90.773,Abu Dhabi Grand Prix,2023,0.1129999999999995,-5.271000000000001,0,0,0.0862068965517241,0.4166666666666667,0.0
ALO,6,MEDIUM,1,6.0,7,90.803,Abu Dhabi Grand Prix,2023,0.0300000000000011,-5.241,0,0,0.1034482758620689,0.5,0.0
ALO,7,MEDIUM,1,7.0,7,90.782,Abu Dhabi Grand Prix,2023,-0.0210000000000007,-5.2620000000000005,0,0,0.1206896551724138,0.5833333333333334,0.0
ALO,8,MEDIUM,1,8.0,7,91.109,Abu Dhabi Grand Prix,2023,0.3269999999999982,-4.935000000000002,0,0,0.1379310344827586,0.6666666666666666,0.0
ALO,9,MEDIUM,1,9.0,7,90.915,Abu Dhabi Grand Prix,2023,-0.1939999999999884,-5.128999999999991,0,0,0.1551724137931034,0.75,0.0
ALO,10,MEDIUM,1,10.0,7,91.18,Abu Dhabi Grand Prix,2023,0.2650000000000005,-4.86399999999999,0,0,0.1724137931034483,0.8333333333333334,0.0
ALO,11,MEDIUM,1,11.0,7,91.381,Abu Dhabi Grand Prix,2023,0.2009999999999934,-4.662999999999997,0,0,0.1896551724137931,0.9166666666666666,0.0
ALO,12,MEDIUM,1,12.0,8,93.378,Abu Dhabi Grand Prix,2023,1.997,-2.665999999999997,0,1,0.2068965517241379,1.0,-1.0
ALO,13,HARD,2,2.0,18,110.005,Abu Dhabi Grand Prix,2023,0.0,0.0,1,0,0.2241379310344827,0.08,-10.0
ALO,14,HARD,2,3.0,16,90.466,Abu Dhabi Grand Prix,2023,-19.539,-19.539,0,0,0.2413793103448276,0.12,2.0
ALO,15,HARD,2,4.0,15,90.389,Abu Dhabi Grand Prix,2023,-0.0769999999999981,-19.616,0,0,0.2586206896551724,0.16,1.0
ALO,16,HARD,2,5.0,13,90.314,Abu Dhabi Grand Prix,2023,-0.0750000000000028,-19.691000000000003,0,0,0.2758620689655172,0.2,2.0
ALO,17,HARD,2,6.0,12,90.308,Abu Dhabi Grand Prix,2023,-0.005999999999986,-19.69699999999999,0,0,0.293103448275862,0.24,1.0
ALO,18,HARD,2,7.0,10,90.38,Abu Dhabi Grand Prix,2023,0.0719999999999885,-19.625,0,0,0.3103448275862069,0.28,2.0
ALO,19,HARD,2,8.0,10,90.205,Abu Dhabi Grand Prix,2023,-0.1749999999999971,-19.8,0,0,0.3275862068965517,0.32,0.0
ALO,20,HARD,2,9.0,9,90.38,Abu Dhabi Grand Prix,2023,0.1749999999999971,-19.625,0,0,0.3448275862068966,0.36,1.0
ALO,21,HARD,2,10.0,9,89.887,Abu Dhabi Grand Prix,2023,-0.492999999999995,-20.117999999999995,0,0,0.3620689655172414,0.4,0.0
ALO,22,HARD,2,11.0,9,90.463,Abu Dhabi Grand Prix,2023,0.5759999999999934,-19.542,0,0,0.3793103448275862,0.44,0.0
ALO,23,HARD,2,12.0,7,90.102,Abu Dhabi Grand Prix,2023,-0.36099999999999,-19.90299999999999,0,0,0.396551724137931,0.48,2.0
ALO,24,HARD,2,13.0,6,90.093,Abu Dhabi Grand Prix,2023,-0.0090000000000003,-19.911999999999992,0,0,0.4137931034482758,0.52,1.0
ALO,25,HARD,2,14.0,7,90.951,Abu Dhabi Grand Prix,2023,0.8579999999999899,-19.054,0,0,0.4310344827586206,0.56,-1.0
ALO,26,HARD,2,15.0,7,89.936,Abu Dhabi Grand Prix,2023,-1.0149999999999864,-20.06899999999999,0,0,0.4482758620689655,0.6,0.0
ALO,27,HARD,2,16.0,7,90.229,Abu Dhabi Grand Prix,2023,0.2929999999999921,-19.776,0,0,0.4655172413793103,0.64,0.0
ALO,28,HARD,2,17.0,7,90.559,Abu Dhabi Grand Prix,2023,0.3299999999999983,-19.446,0,0,0.4827586206896552,0.68,0.0
ALO,29,HARD,2,18.0,7,90.009,Abu Dhabi Grand Prix,2023,-0.5499999999999972,-19.995999999999995,0,0,0.5,0.72,0.0
ALO,30,HARD,2,19.0,7,90.415,Abu Dhabi Grand Prix,2023,0.4060000000000059,-19.58999999999999,0,0,0.5172413793103449,0.76,0.0
ALO,31,HARD,2,20.0,7,90.128,Abu Dhabi Grand Prix,2023,-0.2870000000000061,-19.876999999999995,0,0,0.5344827586206896,0.8,0.0
ALO,32,HARD,2,21.0,7,89.807,Abu Dhabi Grand Prix,2023,-0.3209999999999979,-20.198,0,0,0.5517241379310345,0.84,0.0
ALO,33,HARD,2,22.0,7,90.426,Abu Dhabi Grand Prix,2023,0.6189999999999998,-19.579,0,0,0.5689655172413793,0.88,0.0
ALO,34,HARD,2,23.0,6,89.884,Abu Dhabi Grand Prix,2023,-0.5420000000000016,-20.120999999999995,0,0,0.5862068965517241,0.92,1.0
ALO,35,HARD,2,24.0,5,89.869,Abu Dhabi Grand Prix,2023,-0.0150000000000005,-20.136,0,0,0.603448275862069,0.96,1.0
ALO,36,HARD,2,25.0,4,92.048,Abu Dhabi Grand Prix,2023,2.179000000000002,-17.956999999999994,0,1,0.6206896551724138,1.0,1.0
ALO,37,HARD,3,2.0,12,110.279,Abu Dhabi Grand Prix,2023,0.0,0.0,1,0,0.6379310344827587,0.0869565217391304,-8.0
ALO,38,HARD,3,3.0,11,88.909,Abu Dhabi Grand Prix,2023,-21.36999999999999,-21.36999999999999,0,0,0.6551724137931034,0.1304347826086956,1.0
ALO,39,HARD,3,4.0,11,88.8,Abu Dhabi Grand Prix,2023,-0.1090000000000088,-21.479,0,0,0.6724137931034483,0.1739130434782608,0.0
ALO,40,HARD,3,5.0,11,88.617,Abu Dhabi Grand Prix,2023,-0.1829999999999927,-21.661999999999992,0,0,0.6896551724137931,0.217391304347826,0.0
ALO,41,HARD,3,6.0,11,88.81,Abu Dhabi Grand Prix,2023,0.1929999999999978,-21.469,0,0,0.7068965517241379,0.2608695652173913,0.0
ALO,42,HARD,3,7.0,10,88.256,Abu Dhabi Grand Prix,2023,-0.554000000000002,-22.023,0,0,0.7241379310344828,0.3043478260869565,1.0
ALO,43,HARD,3,8.0,9,88.769,Abu Dhabi Grand Prix,2023,0.5130000000000052,-21.50999999999999,0,0,0.7413793103448276,0.3478260869565217,1.0
ALO,44,HARD,3,9.0,9,88.986,Abu Dhabi Grand Prix,2023,0.2169999999999987,-21.292999999999992,0,0,0.7586206896551724,0.391304347826087,0.0
ALO,45,HARD,3,10.0,9,90.177,Abu Dhabi Grand Prix,2023,1.1910000000000025,-20.10199999999999,0,0,0.7758620689655172,0.4347826086956521,0.0
ALO,46,HARD,3,11.0,8,88.554,Abu Dhabi Grand Prix,2023,-1.6230000000000049,-21.724999999999994,0,0,0.7931034482758621,0.4782608695652174,1.0
ALO,47,HARD,3,12.0,8,88.625,Abu Dhabi Grand Prix,2023,0.0709999999999979,-21.654,0,0,0.8103448275862069,0.5217391304347826,0.0
ALO,48,HARD,3,13.0,8,88.592,Abu Dhabi Grand Prix,2023,-0.0330000000000012,-21.687,0,0,0.8275862068965517,0.5652173913043478,0.0
ALO,49,HARD,3,14.0,8,88.5,Abu Dhabi Grand Prix,2023,-0.0919999999999987,-21.779,0,0,0.8448275862068966,0.6086956521739131,0.0
ALO,50,HARD,3,15.0,8,88.619,Abu Dhabi Grand Prix,2023,0.1189999999999997,-21.66,0,0,0.8620689655172413,0.6521739130434783,0.0
ALO,51,HARD,3,16.0,8,88.491,Abu Dhabi Grand Prix,2023,-0.1280000000000001,-21.788,0,0,0.8793103448275862,0.6956521739130435,0.0
ALO,52,HARD,3,17.0,8,88.604,Abu Dhabi Grand Prix,2023,0.1129999999999995,-21.675,0,0,0.896551724137931,0.7391304347826086,0.0
ALO,53,HARD,3,18.0,8,88.714,Abu Dhabi Grand Prix,2023,0.1099999999999994,-21.565,0,0,0.913793103448276,0.782608695652174,0.0
ALO,54,HARD,3,19.0,8,89.174,Abu Dhabi Grand Prix,2023,0.4600000000000079,-21.10499999999999,0,0,0.9310344827586208,0.8260869565217391,0.0
ALO,55,HARD,3,20.0,8,88.952,Abu Dhabi Grand Prix,2023,-0.2220000000000084,-21.327,0,0,0.9482758620689656,0.8695652173913043,0.0
ALO,56,HARD,3,21.0,7,89.108,Abu Dhabi Grand Prix,2023,0.1560000000000059,-21.170999999999992,0,0,0.9655172413793104,0.9130434782608696,1.0
ALO,57,HARD,3,22.0,7,89.038,Abu Dhabi Grand Prix,2023,-0.0700000000000073,-21.241,0,0,0.9827586206896552,0.9565217391304348,0.0
ALO,58,HARD,3,23.0,7,88.706,Abu Dhabi Grand Prix,2023,-0.3319999999999936,-21.573,0,0,1.0,1.0,0.0
BOT,1,HARD,1,1.0,16,100.3,Abu Dhabi Grand Prix,2023,0.0,0.0,0,0,0.0175438596491228,0.0344827586206896,0.0
BOT,2,HARD,1,2.0,16,92.77,Abu Dhabi Grand Prix,2023,-7.530000000000001,-7.530000000000001,0,0,0.0350877192982456,0.0689655172413793,0.0
BOT,3,HARD,1,3.0,16,91.698,Abu Dhabi Grand Prix,2023,-1.0720000000000027,-8.602000000000004,0,0,0.0526315789473684,0.1034482758620689,0.0
BOT,4,HARD,1,4.0,16,91.281,Abu Dhabi Grand Prix,2023,-0.4169999999999874,-9.018999999999991,0,0,0.0701754385964912,0.1379310344827586,0.0
BOT,5,HARD,1,5.0,16,91.445,Abu Dhabi Grand Prix,2023,0.1639999999999872,-8.855000000000004,0,0,0.087719298245614,0.1724137931034483,0.0
BOT,6,HARD,1,6.0,16,91.122,Abu Dhabi Grand Prix,2023,-0.3229999999999933,-9.177999999999995,0,0,0.1052631578947368,0.2068965517241379,0.0
BOT,7,HARD,1,7.0,15,91.189,Abu Dhabi Grand Prix,2023,0.066999999999993,-9.111000000000004,0,0,0.1228070175438596,0.2413793103448276,1.0
BOT,8,HARD,1,8.0,15,91.206,Abu Dhabi Grand Prix,2023,0.0170000000000101,-9.093999999999994,0,0,0.1403508771929824,0.2758620689655172,0.0
BOT,9,HARD,1,9.0,15,91.716,Abu Dhabi Grand Prix,2023,0.5099999999999909,-8.584000000000003,0,0,0.1578947368421052,0.3103448275862069,0.0
BOT,10,HARD,1,10.0,15,91.713,Abu Dhabi Grand Prix,2023,-0.0030000000000001,-8.587000000000003,0,0,0.175438596491228,0.3448275862068966,0.0
BOT,11,HARD,1,11.0,15,91.616,Abu Dhabi Grand Prix,2023,-0.0969999999999942,-8.683999999999997,0,0,0.1929824561403508,0.3793103448275862,0.0
BOT,12,HARD,1,12.0,15,91.78,Abu Dhabi Grand Prix,2023,0.1640000000000014,-8.519999999999996,0,0,0.2105263157894736,0.4137931034482758,0.0
BOT,13,HARD,1,13.0,13,91.887,Abu Dhabi Grand Prix,2023,0.1069999999999993,-8.412999999999997,0,0,0.2280701754385964,0.4482758620689655,2.0
BOT,14,HARD,1,14.0,12,91.709,Abu Dhabi Grand Prix,2023,-0.1779999999999972,-8.590999999999994,0,0,0.2456140350877192,0.4827586206896552,1.0
BOT,15,HARD,1,15.0,10,91.436,Abu Dhabi Grand Prix,2023,-0.2729999999999961,-8.86399999999999,0,0,0.2631578947368421,0.5172413793103449,2.0
BOT,16,HARD,1,16.0,8,91.475,Abu Dhabi Grand Prix,2023,0.0389999999999872,-8.825000000000003,0,0,0.2807017543859649,0.5517241379310345,2.0
BOT,17,HARD,1,17.0,8,91.561,Abu Dhabi Grand Prix,2023,0.0860000000000127,-8.73899999999999,0,0,0.2982456140350877,0.5862068965517241,0.0
BOT,18,HARD,1,18.0,7,92.236,Abu Dhabi Grand Prix,2023,0.6749999999999972,-8.063999999999993,0,0,0.3157894736842105,0.6206896551724138,1.0
BOT,19,HARD,1,19.0,8,92.309,Abu Dhabi Grand Prix,2023,0.0729999999999932,-7.991,0,0,0.3333333333333333,0.6551724137931034,-1.0
BOT,20,HARD,1,20.0,10,92.795,Abu Dhabi Grand Prix,2023,0.4860000000000042,-7.5049999999999955,0,0,0.3508771929824561,0.6896551724137931,-2.0
BOT,21,HARD,1,21.0,11,92.462,Abu Dhabi Grand Prix,2023,-0.3329999999999984,-7.837999999999994,0,0,0.3684210526315789,0.7241379310344828,-1.0
BOT,22,HARD,1,22.0,12,92.922,Abu Dhabi Grand Prix,2023,0.4599999999999937,-7.378,0,0,0.3859649122807017,0.7586206896551724,-1.0
BOT,23,HARD,1,23.0,12,92.934,Abu Dhabi Grand Prix,2023,0.0120000000000004,-7.366,0,0,0.4035087719298245,0.7931034482758621,0.0
BOT,24,HARD,1,24.0,12,92.36,Abu Dhabi Grand Prix,2023,-0.5739999999999981,-7.939999999999998,0,0,0.4210526315789473,0.8275862068965517,0.0
BOT,25,HARD,1,25.0,13,92.139,Abu Dhabi Grand Prix,2023,-0.2210000000000036,-8.161000000000001,0,0,0.4385964912280701,0.8620689655172413,-1.0
BOT,26,HARD,1,26.0,14,92.821,Abu Dhabi Grand Prix,2023,0.6820000000000022,-7.478999999999999,0,0,0.4561403508771929,0.896551724137931,-1.0
BOT,27,HARD,1,27.0,14,91.817,Abu Dhabi Grand Prix,2023,-1.0040000000000049,-8.483000000000004,0,0,0.4736842105263157,0.9310344827586208,0.0
BOT,28,HARD,1,28.0,15,92.424,Abu Dhabi Grand Prix,2023,0.6070000000000135,-7.875999999999991,0,0,0.4912280701754385,0.9655172413793104,-1.0
BOT,29,HARD,1,29.0,16,94.094,Abu Dhabi Grand Prix,2023,1.6699999999999875,-6.206000000000003,0,1,0.5087719298245614,1.0,-1.0
BOT,30,MEDIUM,2,1.0,19,113.086,Abu Dhabi Grand Prix,2023,0.0,0.0,1,0,0.5263157894736842,0.0357142857142857,-3.0
BOT,31,MEDIUM,2,2.0,19,91.308,Abu Dhabi Grand Prix,2023,-21.77799999999999,-21.77799999999999,0,0,0.543859649122807,0.0714285714285714,0.0
BOT,32,MEDIUM,2,3.0,19,90.245,Abu Dhabi Grand Prix,2023,-1.0630000000000024,-22.841,0,0,0.5614035087719298,0.1071428571428571,0.0
BOT,33,MEDIUM,2,4.0,19,90.623,Abu Dhabi Grand Prix,2023,0.3780000000000001,-22.463,0,0,0.5789473684210527,0.1428571428571428,0.0
BOT,34,MEDIUM,2,5.0,19,90.473,Abu Dhabi Grand Prix,2023,-0.1500000000000056,-22.613,0,0,0.5964912280701754,0.1785714285714285,0.0
BOT,35,MEDIUM,2,6.0,19,90.401,Abu Dhabi Grand Prix,2023,-0.0720000000000027,-22.685,0,0,0.6140350877192983,0.2142857142857142,0.0
BOT,36,MEDIUM,2,7.0,19,90.207,Abu Dhabi Grand Prix,2023,-0.1940000000000026,-22.879000000000005,0,0,0.631578947368421,0.25,0.0
BOT,37,MEDIUM,2,8.0,19,90.246,Abu Dhabi Grand Prix,2023,0.0390000000000014,-22.840000000000003,0,0,0.6491228070175439,0.2857142857142857,0.0
BOT,38,MEDIUM,2,9.0,18,90.016,Abu Dhabi Grand Prix,2023,-0.2299999999999897,-23.07,0,0,0.6666666666666666,0.3214285714285714,1.0
BOT,39,MEDIUM,2,10.0,18,90.001,Abu Dhabi Grand Prix,2023,-0.0150000000000005,-23.085,0,0,0.6842105263157895,0.3571428571428571,0.0
BOT,40,MEDIUM,2,11.0,18,90.345,Abu Dhabi Grand Prix,2023,0.3439999999999941,-22.741,0,0,0.7017543859649122,0.3928571428571428,0.0
BOT,41,MEDIUM,2,12.0,18,90.161,Abu Dhabi Grand Prix,2023,-0.1839999999999975,-22.925,0,0,0.7192982456140351,0.4285714285714285,0.0
BOT,42,MEDIUM,2,13.0,17,89.863,Abu Dhabi Grand Prix,2023,-0.2980000000000018,-23.223,0,0,0.7368421052631579,0.4642857142857143,1.0
BOT,43,MEDIUM,2,14.0,18,91.418,Abu Dhabi Grand Prix,2023,1.5550000000000068,-21.667999999999992,0,0,0.7543859649122807,0.5,-1.0
BOT,44,MEDIUM,2,15.0,18,89.999,Abu Dhabi Grand Prix,2023,-1.4190000000000111,-23.087000000000003,0,0,0.7719298245614035,0.5357142857142857,0.0
BOT,45,MEDIUM,2,16.0,18,90.495,Abu Dhabi Grand Prix,2023,0.4960000000000093,-22.591,0,0,0.7894736842105263,0.5714285714285714,0.0
BOT,46,MEDIUM,2,17.0,18,89.998,Abu Dhabi Grand Prix,2023,-0.4969999999999999,-23.088,0,0,0.8070175438596491,0.6071428571428571,0.0
BOT,47,MEDIUM,2,18.0,18,90.448,Abu Dhabi Grand Prix,2023,0.4499999999999886,-22.638000000000005,0,0,0.8245614035087719,0.6428571428571429,0.0
BOT,48,MEDIUM,2,19.0,18,90.492,Abu Dhabi Grand Prix,2023,0.0440000000000111,-22.594,0,0,0.8421052631578947,0.6785714285714286,0.0
BOT,49,MEDIUM,2,20.0,18,90.688,Abu Dhabi Grand Prix,2023,0.1959999999999979,-22.398,0,0,0.8596491228070176,0.7142857142857143,0.0
BOT,50,MEDIUM,2,21.0,19,91.586,Abu Dhabi Grand Prix,2023,0.8979999999999961,-21.5,0,0,0.8771929824561403,0.75,-1.0
BOT,51,MEDIUM,2,22.0,19,91.017,Abu Dhabi Grand Prix,2023,-0.5690000000000026,-22.069000000000003,0,0,0.8947368421052632,0.7857142857142857,0.0
BOT,52,MEDIUM,2,23.0,19,90.924,Abu Dhabi Grand Prix,2023,-0.0929999999999893,-22.161999999999992,0,0,0.912280701754386,0.8214285714285714,0.0
